Row ID,Product ID,Sales,Quantity,Discount,Profit
8708,OFF-AR-10003469,3.52,2,0,1.6896
8709,TEC-PH-10004188,79.968,4,0.2,-17.9928
8710,FUR-BO-10004015,305.9745,3,0.15,25.1979
8711,OFF-ST-10000991,344.91,3,0,10.3473
8712,FUR-TA-10002958,626.352,3,0.2,-23.4882
8713,FUR-BO-10002213,359.499,3,0.15,-29.6058
8714,TEC-PH-10000004,71.952,6,0.2,5.3964
8715,OFF-BI-10003708,29.8,5,0.2,9.3125
8716,OFF-BI-10002949,1.824,1,0.7,-1.3984
8717,OFF-AP-10001242,64.384,4,0.8,-160.96
8718,FUR-FU-10001424,6.984,2,0.6,-4.5396
8719,OFF-AR-10003469,11.264,8,0.2,3.9424
8720,OFF-PA-10000232,15.552,3,0.2,5.6376
8721,FUR-CH-10000229,379.372,2,0.3,-119.2312
8722,OFF-ST-10002562,67.536,9,0.2,6.7536
8723,OFF-BI-10001525,1.524,2,0.8,-2.667
8724,OFF-PA-10002986,37.408,7,0.2,13.0928
8725,OFF-PA-10000143,25.344,6,0.2,8.8704
8726,OFF-AR-10003752,46.2,4,0,21.252
8727,TEC-AC-10002370,4.728,3,0.2,0.7092
8728,FUR-FU-10002030,53.352,3,0.2,16.0056
8729,FUR-BO-10002853,131.104,2,0.2,8.194
8730,OFF-ST-10002562,22.512,3,0.2,2.2512
8731,TEC-AC-10004227,72.744,7,0.2,-12.7302
8732,OFF-SU-10002573,52.59,3,0,15.777
8733,OFF-PA-10003848,19.44,3,0,9.3312
8734,FUR-FU-10001290,126.3,3,0,40.416
8735,TEC-AC-10003832,1287.45,5,0,244.6155
8736,OFF-ST-10001558,64.96,4,0,9.744
8737,OFF-ST-10001490,535.41,3,0,160.623
8738,OFF-BI-10003669,8.1,5,0.7,-5.94
8739,OFF-AR-10004441,13.248,4,0.2,3.6432
8740,TEC-PH-10001924,83.988,2,0.4,-20.997
8741,OFF-AR-10004456,73.2,5,0,21.228
8742,OFF-BI-10001890,10.74,3,0,5.1552
8743,FUR-FU-10000629,11.032,1,0.2,3.0338
8744,TEC-AC-10002323,53.04,3,0.2,-4.641
8745,OFF-AR-10003056,17.12,4,0,4.9648
8746,OFF-PA-10000300,59.94,3,0,28.1718
8747,FUR-FU-10000293,210.58,2,0,12.6348
8748,OFF-BI-10003638,30.96,2,0.2,10.062
8749,TEC-MA-10002109,239.984,2,0.2,38.9974
8750,OFF-BI-10003527,3050.376,3,0.2,1143.891
8751,TEC-PH-10004922,133.98,2,0,33.495
8752,OFF-PA-10001001,93.248,4,0.2,31.4712
8753,TEC-PH-10001198,177.48,3,0.2,19.9665
8754,OFF-LA-10000443,17.712,6,0.2,5.9778
8755,OFF-BI-10003669,4.86,3,0.7,-3.564
8756,OFF-BI-10001628,6.258,2,0.7,-5.215
8757,OFF-AP-10002350,37.68,2,0,10.5504
8758,OFF-PA-10004100,51.84,8,0,24.8832
8759,FUR-FU-10000794,27.42,3,0,9.3228
8760,OFF-BI-10002012,5.4,3,0,2.592
8761,OFF-BI-10003527,1270.99,1,0,635.495
8762,OFF-EN-10004483,125.36,8,0,58.9192
8763,OFF-ST-10003722,14.03,1,0,4.0687
8764,OFF-SU-10002557,27.96,2,0,7.2696
8765,OFF-AR-10002257,5.344,2,0.2,0.7348
8766,OFF-BI-10000756,1.696,2,0.8,-2.544
8767,OFF-AP-10004136,24.588,3,0.8,-67.617
8768,OFF-BI-10002194,7.98,5,0.8,-13.167
8769,TEC-AC-10000892,288,4,0.2,57.6
8770,TEC-PH-10001870,146.952,3,0.2,9.1845
8771,FUR-CH-10002304,83.136,4,0.2,5.196
8772,OFF-AP-10002534,942.784,4,0.2,94.2784
8773,OFF-PA-10001125,74.352,3,0.2,23.235
8774,OFF-AP-10000804,26.88,6,0,6.72
8775,OFF-BI-10002982,10.896,2,0.2,3.8136
8776,OFF-AR-10001547,3.536,2,0.2,0.3094
8777,FUR-CH-10000665,528.43,5,0.3,0
8778,OFF-PA-10000520,41.472,8,0.2,14.5152
8779,FUR-BO-10004015,287.976,3,0.2,7.1994
8780,OFF-ST-10004258,29.304,3,0.2,2.5641
8781,OFF-AR-10003696,55.328,2,0.2,6.2244
8782,FUR-BO-10001811,1227.9984,6,0.32,-36.1176
8783,OFF-BI-10001249,20.416,4,0.2,6.6352
8784,FUR-TA-10003473,1128.39,3,0,259.5297
8785,OFF-LA-10003190,4.608,2,0.2,1.6704
8786,TEC-PH-10001305,195.96,5,0.2,19.596
8787,OFF-PA-10001534,15.552,3,0.2,5.4432
8788,TEC-AC-10000844,271.968,4,0.2,54.3936
8789,FUR-CH-10000847,698.352,3,0.2,52.3764
8790,FUR-BO-10000468,77.728,2,0.2,-3.8864
8791,OFF-BI-10002799,46.62,9,0,21.4452
8792,TEC-PH-10001557,537.544,7,0.2,47.0351
8793,OFF-LA-10001934,14.62,2,0,6.8714
8794,OFF-FA-10004248,22.55,5,0,8.7945
8795,TEC-PH-10001944,583.8,5,0.2,72.975
8796,TEC-PH-10002085,211.168,4,0.2,15.8376
8797,OFF-PA-10003441,12.96,2,0,6.2208
8798,OFF-AR-10004602,45.98,2,0,12.8744
8799,TEC-PH-10002555,1294.75,5,0,336.635
8800,TEC-CO-10001449,1799.97,5,0.4,239.996
8801,OFF-PA-10004285,10.688,2,0.2,3.7408
8802,TEC-PH-10000562,221.98,2,0,62.1544
8803,FUR-BO-10003966,341.96,2,0,54.7136
8804,TEC-AC-10003614,34.77,3,0,11.4741
8805,OFF-LA-10003148,18.9,3,0,8.694
8806,OFF-BI-10002133,102.72,3,0.2,37.236
8807,FUR-FU-10002813,40.48,2,0,14.5728
8808,OFF-BI-10004330,33.282,3,0.7,-27.735
8809,TEC-PH-10002807,118.65,5,0.4,19.775
8810,OFF-LA-10001404,14.76,5,0.2,4.9815
8811,OFF-PA-10004911,37.52,4,0,18.0096
8812,OFF-AP-10004233,207.144,3,0.1,48.3336
8813,OFF-AR-10002766,13.9,5,0,3.753
8814,FUR-CH-10003199,266.352,3,0.2,13.3176
8815,TEC-PH-10003012,307.98,2,0,89.3142
8816,OFF-PA-10001583,44.1,6,0,20.727
8817,OFF-AR-10001940,13.12,4,0,5.6416
8818,OFF-EN-10003286,16.56,2,0,7.7832
8819,OFF-PA-10003441,38.88,6,0,18.6624
8820,OFF-PA-10003395,335.52,4,0.2,117.432
8821,TEC-CO-10003236,959.984,2,0.2,311.9948
8822,OFF-BI-10002982,4.086,2,0.7,-2.9964
8823,OFF-AR-10004010,55.984,2,0.2,4.1988
8824,OFF-PA-10002947,10.688,2,0.2,3.7408
8825,OFF-EN-10003845,8.856,3,0.2,2.8782
8826,OFF-LA-10003190,6.912,3,0.2,2.5056
8827,OFF-PA-10002986,26.72,5,0.2,9.352
8828,OFF-PA-10001593,33.488,7,0.2,10.465
8829,OFF-PA-10000528,10.56,2,0,4.752
8830,OFF-ST-10001932,386.34,2,0,54.0876
8831,OFF-BI-10003727,33.44,10,0.2,11.704
8832,FUR-FU-10002759,39.96,2,0,14.3856
8833,OFF-BI-10000545,1217.568,2,0.2,456.588
8834,OFF-ST-10004950,15.51,1,0,3.8775
8835,TEC-PH-10003171,89.9,2,0,25.172
8836,OFF-AR-10000614,14.28,4,0,3.7128
8837,OFF-AR-10000034,12.72,3,0,4.9608
8838,OFF-LA-10003766,15.75,5,0,7.56
8839,OFF-AR-10001725,70.95,3,0,18.447
8840,OFF-BI-10002794,65.568,2,0.2,23.7684
8841,TEC-AC-10004171,299.97,3,0,131.9868
8842,TEC-AC-10003628,89.97,3,0,39.5868
8843,TEC-AC-10004761,31.86,2,0,11.151
8844,OFF-ST-10000885,67.15,5,0,16.7875
8845,OFF-BI-10004209,7.236,3,0.7,-6.03
8846,OFF-FA-10002988,4.824,3,0.2,1.7487
8847,OFF-PA-10002222,91.36,5,0.2,29.692
8848,OFF-AP-10004487,130.112,2,0.2,13.0112
8849,TEC-PH-10003505,74.24,1,0.2,8.352
8850,FUR-FU-10000076,159.84,10,0.2,45.954
8851,OFF-BI-10004728,2.892,2,0.7,-2.3136
8852,OFF-PA-10002250,9.392,2,0.2,3.2872
8853,OFF-PA-10003823,123.92,4,0,55.764
8854,OFF-SU-10000898,55.6,5,0.2,6.255
8855,TEC-AC-10003832,617.976,3,0.2,-7.7247
8856,OFF-BI-10001679,21.312,3,0.2,7.992
8857,TEC-AC-10002335,209.94,6,0,39.8886
8858,TEC-PH-10003187,31.984,2,0.2,-7.996
8859,OFF-BI-10003527,5083.96,5,0.2,1906.485
8860,TEC-PH-10003171,35.96,1,0.2,3.596
8861,OFF-LA-10000414,31.05,3,0,14.904
8862,FUR-FU-10002107,8.92,4,0,3.9248
8863,OFF-BI-10004593,209.6,4,0,96.416
8864,OFF-AP-10003860,111.04,4,0,29.9808
8865,OFF-PA-10000556,38.88,6,0,18.6624
8866,OFF-AP-10003281,36.27,3,0,10.881
8867,FUR-BO-10004218,493.43,5,0.3,-70.49
8868,TEC-PH-10002185,11.12,2,0.2,3.475
8869,TEC-MA-10003176,686.4,2,0.2,77.22
8870,OFF-BI-10002003,15.92,5,0.2,5.373
8871,FUR-FU-10000023,70.68,12,0,31.0992
8872,OFF-ST-10002756,541.24,4,0,5.4124
8873,TEC-MA-10002694,101.994,2,0.7,-71.3958
8874,OFF-BI-10002429,18.264,2,0.7,-13.3936
8875,OFF-BI-10003684,21.99,5,0.8,-32.985
8876,OFF-SU-10003505,185.376,2,0.2,-34.758
8877,OFF-AP-10002534,58.924,1,0.8,-153.2024
8878,TEC-MA-10004626,480,4,0,225.6
8879,OFF-ST-10000615,34.05,3,0,9.534
8880,OFF-PA-10000659,192.72,11,0,92.5056
8881,TEC-AC-10000736,239.97,3,0,86.3892
8882,TEC-AC-10003038,50.12,7,0.2,-0.6265
8883,TEC-PH-10004071,15.984,2,0.2,1.3986
8884,OFF-PA-10001667,14.352,3,0.2,4.485
8885,OFF-BI-10001982,6.528,4,0.7,-4.5696
8886,OFF-BI-10004141,2.862,3,0.7,-2.2896
8887,OFF-BI-10002103,20.856,8,0.7,-16.6848
8888,OFF-ST-10002574,276.28,2,0,0
8889,FUR-FU-10003394,629.64,9,0,107.0388
8890,TEC-PH-10003072,449.97,3,0,220.4853
8891,OFF-AP-10003057,1927.59,7,0,751.7601
8892,FUR-CH-10001146,121.78,2,0,30.445
8893,FUR-CH-10003973,2676.672,9,0.2,267.6672
8894,FUR-TA-10001307,489.23,2,0.3,41.934
8895,FUR-FU-10004071,312.03,3,0,43.6842
8896,OFF-ST-10001505,17.94,3,0,3.0498
8897,TEC-PH-10004614,165.6,3,0.2,10.35
8898,OFF-PA-10004911,37.52,4,0,18.0096
8899,TEC-PH-10003601,494.97,3,0,148.491
8900,OFF-LA-10004545,25.06,2,0,11.7782
8901,FUR-FU-10001379,32.064,3,0.6,-12.8256
8902,OFF-PA-10001846,18.496,4,0.2,6.7048
8903,FUR-CH-10000422,191.079,3,0.3,-38.2158
8904,OFF-PA-10004621,10.368,2,0.2,3.6288
8905,OFF-LA-10001474,30.53,1,0,14.0438
8906,TEC-AC-10001635,30.84,3,0,6.168
8907,OFF-PA-10001950,75.06,9,0,33.777
8908,TEC-PH-10001552,66.976,7,0.2,6.6976
8909,OFF-PA-10003790,182.72,8,0,84.0512
8910,OFF-LA-10002475,21.93,3,0,10.3071
8911,TEC-AC-10000303,95.976,3,0.2,15.5961
8912,TEC-PH-10000127,143.928,9,0.2,-32.3838
8913,OFF-BI-10004364,3.564,2,0.7,-2.97
8914,OFF-LA-10002195,4.928,2,0.2,1.7248
8915,OFF-ST-10001490,856.656,6,0.2,107.082
8916,OFF-BI-10002852,13.184,4,0.8,-20.4352
8917,OFF-AP-10000390,48.784,4,0.8,-131.7168
8918,OFF-PA-10004327,76.64,2,0.2,26.824
8919,OFF-BI-10002353,18.528,6,0.8,-27.792
8920,FUR-FU-10003192,177.68,2,0,46.1968
8921,TEC-AC-10000736,159.98,2,0,57.5928
8922,TEC-PH-10003095,52.68,3,0.2,19.755
8923,FUR-FU-10002885,11.568,3,0.2,2.6028
8924,OFF-BI-10001525,4.572,4,0.7,-3.81
8925,TEC-PH-10004241,1439.968,4,0.2,143.9968
8926,OFF-BI-10000546,1.728,3,0.8,-2.6784
8927,FUR-TA-10004256,626.1,3,0.5,-538.446
8928,OFF-AR-10002067,99.2,5,0,25.792
8929,FUR-TA-10000688,609.98,4,0.3,-113.282
8930,FUR-TA-10002530,211.372,2,0.3,-45.294
8931,TEC-PH-10001061,239.976,3,0.2,17.9982
8932,FUR-FU-10001057,99.95,5,0,22.9885
8933,TEC-AC-10002331,29.34,3,0,10.8558
8934,FUR-FU-10003724,16.74,2,0,4.3524
8935,OFF-PA-10000528,12.672,3,0.2,3.96
8936,TEC-AC-10001908,1119.888,14,0.2,209.979
8937,OFF-AR-10003903,204.85,5,0,53.261
8938,TEC-PH-10004908,135.984,2,0.2,16.998
8939,OFF-AR-10001940,16.4,5,0,7.052
8940,OFF-BI-10002026,92.96,2,0.2,31.374
8941,OFF-SU-10003936,7.632,3,0.2,-1.8126
8942,OFF-BI-10002813,4.158,7,0.7,-3.465
8943,TEC-MA-10003337,179.991,3,0.7,-251.9874
8944,FUR-CH-10001545,239.358,3,0.3,-47.8716
8945,OFF-PA-10000062,164.88,3,0,80.7912
8946,OFF-SU-10001574,10.95,3,0,3.285
8947,OFF-PA-10001972,19.44,3,0,9.3312
8948,OFF-BI-10000201,12.3,5,0,6.15
8949,OFF-AP-10003278,13.97,1,0,3.6322
8950,FUR-TA-10002903,934.956,6,0.4,-249.3216
8951,TEC-AC-10001013,46.864,2,0.2,7.6154
8952,OFF-ST-10000918,26.16,3,0.2,1.962
8953,OFF-AR-10001419,23.128,7,0.2,2.891
8954,OFF-AP-10003266,59.24,5,0.2,16.291
8955,FUR-BO-10000468,155.456,4,0.2,-7.7728
8956,OFF-PA-10004610,8.56,2,0,3.852
8957,FUR-FU-10004963,21,3,0.2,5.775
8958,TEC-MA-10004626,120,2,0.5,-7.2
8959,TEC-PH-10003437,299.96,5,0.2,37.495
8960,OFF-AP-10002867,67.84,5,0.8,-179.776
8961,FUR-CH-10002126,853.93,5,0.3,-24.398
8962,OFF-AR-10001761,18.688,4,0.2,3.7376
8963,FUR-FU-10004665,273.96,2,0,71.2296
8964,TEC-AC-10000057,89.97,3,0,18.8937
8965,FUR-FU-10003806,756.8,5,0,75.68
8966,OFF-BI-10000145,1.248,2,0.8,-1.9344
8967,TEC-AC-10000892,72,1,0.2,14.4
8968,FUR-CH-10004886,470.155,7,0.3,-13.433
8969,OFF-ST-10002554,39.128,1,0.2,-8.8038
8970,OFF-AR-10001662,19.728,9,0.2,1.7262
8971,TEC-PH-10004531,151.188,2,0.4,-25.198
8972,FUR-CH-10000665,271.764,2,0.1,60.392
8973,TEC-AC-10003023,47.496,1,0.2,-1.1874
8974,FUR-BO-10004709,344.981,7,0.15,28.4102
8975,OFF-PA-10000477,36.288,7,0.2,12.7008
8976,OFF-PA-10002923,78.304,2,0.2,29.364
8977,FUR-TA-10003008,127.785,1,0.3,-31.0335
8978,OFF-BI-10003707,6.104,2,0.8,-9.156
8979,OFF-BI-10000546,5.76,2,0,2.8224
8980,OFF-BI-10000404,1.72,1,0.8,-2.838
8981,OFF-BI-10001196,8.952,2,0.8,-14.7708
8982,OFF-AP-10001626,2.334,3,0.8,-6.3018
8983,OFF-BI-10004656,1.728,4,0.8,-2.7648
8984,FUR-FU-10003773,159.04,5,0.6,-194.824
8985,FUR-TA-10000849,145.98,2,0.5,-99.2664
8986,FUR-FU-10000222,77.952,3,0.2,12.6672
8987,OFF-BI-10001718,95.97,5,0.7,-73.577
8988,TEC-PH-10001700,105.584,2,0.2,9.2386
8989,OFF-AR-10004078,9.344,2,0.2,1.168
8990,FUR-FU-10003026,9.68,2,0,3.7752
8991,TEC-CO-10003763,4899.93,7,0,2302.9671
8992,TEC-AC-10004708,104.75,5,0,21.9975
8993,TEC-AC-10003499,18.528,2,0.2,4.4004
8994,FUR-TA-10001950,1875.258,7,0.4,-968.8833
8995,OFF-PA-10000312,91.36,5,0.2,29.692
8996,OFF-AP-10004708,152.24,5,0.2,17.127
8997,TEC-PH-10004531,35.184,2,0.2,12.3144
8998,OFF-PA-10000474,56.704,2,0.2,19.1376
8999,OFF-PA-10002377,274.064,7,0.2,102.774
9000,FUR-CH-10001482,458.43,5,0.3,-124.431
9001,OFF-BI-10001553,8.226,3,0.7,-6.0324
9002,TEC-AC-10000199,5.95,1,0,0.833
9003,OFF-PA-10002195,15.24,3,0,7.1628
9004,TEC-AC-10001767,239.94,6,0,26.3934
9005,OFF-AR-10002467,23.84,8,0,6.4368
9006,OFF-ST-10001321,92.52,6,0,24.9804
9007,OFF-ST-10000777,37.76,1,0,10.5728
9008,OFF-LA-10003720,7.38,2,0,3.4686
9009,FUR-FU-10000206,5.82,2,0,2.7354
9010,OFF-PA-10000791,3.816,1,0.2,1.1925
9011,OFF-BI-10001787,26.16,4,0,12.8184
9012,TEC-AC-10004353,100.8,2,0.2,21.42
9013,FUR-FU-10001861,135.8,7,0,66.542
9014,OFF-AR-10002766,13.9,5,0,3.753
9015,OFF-EN-10003072,19.4,5,0,9.312
9016,OFF-BI-10001636,13.488,2,0.2,4.3836
9017,OFF-BI-10000948,11.416,1,0.2,3.8529
9018,OFF-PA-10001838,17.64,3,0,8.6436
9019,OFF-BI-10002215,17.04,3,0.2,5.538
9020,TEC-AC-10001314,99.98,2,0,7.9984
9021,FUR-FU-10002268,29.46,6,0,9.7218
9022,OFF-BI-10002133,166.92,13,0.7,-116.844
9023,FUR-FU-10001979,98.328,3,0.2,9.8328
9024,FUR-CH-10001482,117.882,1,0.1,1.3098
9025,TEC-AC-10002018,20.97,3,0,9.0171
9026,TEC-AC-10000397,139.96,4,0,9.7972
9027,FUR-FU-10003976,37.74,3,0,12.8316
9028,FUR-FU-10002597,14.82,3,0,6.2244
9029,FUR-FU-10004864,191.82,3,0,61.3824
9030,OFF-BI-10002103,13.904,2,0.2,4.5188
9031,OFF-AP-10001005,314.6,4,0,103.818
9032,FUR-TA-10002607,283.56,4,0,45.3696
9033,FUR-CH-10000454,487.96,2,0,146.388
9034,OFF-BI-10001359,1793.98,2,0,843.1706
9035,OFF-BI-10003196,2.992,4,0.8,-4.488
9036,TEC-AC-10003657,108.768,4,0.2,2.7192
9037,OFF-PA-10002262,25.92,4,0,12.4416
9038,OFF-ST-10002214,22.58,2,0,5.8708
9039,TEC-PH-10003555,55.176,3,0.2,-12.4146
9040,OFF-BI-10000545,9892.74,13,0,4946.37
9041,FUR-TA-10004607,73.915,1,0.5,-45.8273
9042,FUR-FU-10000277,337.088,4,0.2,16.8544
9043,OFF-AP-10004532,61.44,3,0,16.5888
9044,TEC-AC-10003911,479.97,3,0,163.1898
9045,OFF-BI-10003196,5.984,2,0.2,2.244
9046,TEC-AC-10000358,189.95,5,0,45.588
9047,TEC-AC-10000057,149.95,5,0,31.4895
9048,OFF-AR-10001988,29.95,5,0,8.6855
9049,OFF-LA-10003498,44.4,3,0,22.2
9050,OFF-AR-10002956,66.03,3,0,17.1678
9051,OFF-PA-10003724,10.86,2,0,5.3214
9052,OFF-AR-10004272,3.36,2,0,0.84
9053,OFF-BI-10003291,27.936,4,0.2,9.4284
9054,TEC-PH-10004100,28.784,2,0.2,2.8784
9055,OFF-SU-10001218,21.96,2,0,6.1488
9056,TEC-AC-10004209,21.98,2,0,8.5722
9057,FUR-CH-10002073,2621.322,11,0.1,553.3902
9058,FUR-FU-10003424,74.76,7,0,23.9232
9059,FUR-TA-10001086,364.776,3,0.2,27.3582
9060,FUR-TA-10004619,1115.17,7,0,334.551
9061,OFF-BI-10002854,89.696,4,0.2,33.636
9062,OFF-LA-10002762,50.12,4,0,23.5564
9063,OFF-FA-10003495,36.48,6,0,18.24
9064,OFF-PA-10002581,322.192,13,0.2,100.685
9065,OFF-BI-10000343,2.946,3,0.8,-4.8609
9066,OFF-PA-10001184,19.136,4,0.2,6.9368
9067,TEC-AC-10000521,23.08,2,0,6.924
9068,TEC-PH-10002890,90.48,2,0,23.5248
9069,FUR-CH-10003061,215.976,3,0.2,-2.6997
9070,OFF-EN-10003567,65.94,3,0,30.9918
9071,FUR-FU-10001918,11.352,3,0.2,2.6961
9072,OFF-ST-10002444,24.56,2,0,6.8768
9073,OFF-EN-10003286,16.56,2,0,7.7832
9074,TEC-AC-10000109,279.95,5,0,67.188
9075,OFF-ST-10002574,828.84,6,0,0
9076,OFF-BI-10000773,7.218,3,0.7,-5.5338
9077,OFF-SU-10004661,27.2,4,0.2,2.04
9078,TEC-AC-10003280,89.97,3,0,18.8937
9079,FUR-FU-10003773,318.08,4,0,34.9888
9080,OFF-BI-10002412,5.8,1,0,2.61
9081,TEC-PH-10002564,143.952,6,0.2,17.994
9082,OFF-PA-10002262,19.44,3,0,9.3312
9083,OFF-AR-10000246,5.56,2,0,1.4456
9084,OFF-ST-10002554,146.73,3,0,2.9346
9085,OFF-PA-10002751,29.9,5,0,13.455
9086,OFF-BI-10004318,276.784,2,0.2,89.9548
9087,OFF-AP-10001564,93.032,2,0.8,-251.1864
9088,FUR-CH-10000513,454.965,5,0.3,-136.4895
9089,TEC-PH-10001433,246.168,3,0.2,21.5397
9090,OFF-ST-10002790,295.4,5,0.2,-62.7725
9091,OFF-ST-10002974,348.56,8,0,104.568
9092,OFF-PA-10003177,15.552,3,0.2,5.4432
9093,FUR-BO-10001918,482.94,6,0.5,-376.6932
9094,TEC-PH-10001299,299.98,2,0,83.9944
9095,OFF-BI-10004224,403.68,6,0,181.656
9096,TEC-PH-10001300,41.9,2,0,11.732
9097,OFF-LA-10004178,28.91,7,0,13.2986
9098,OFF-PA-10000289,32.4,5,0,15.552
9099,TEC-PH-10002085,369.544,7,0.2,27.7158
9100,OFF-PA-10001934,10.368,2,0.2,3.7584
9101,TEC-AC-10003033,791.88,3,0.2,128.6805
9102,OFF-AR-10001683,23.64,3,0.2,5.319
9103,OFF-ST-10001713,84.784,2,0.2,-16.9568
9104,FUR-FU-10000193,64.96,5,0.6,-84.448
9105,OFF-BI-10000474,32.06,10,0.8,-51.296
9106,OFF-ST-10000129,177.648,2,0.2,-28.8678
9107,TEC-MA-10001016,287.91,3,0.4,33.5895
9108,OFF-SU-10002557,22.368,2,0.2,1.6776
9109,OFF-PA-10002160,32.368,7,0.2,11.7334
9110,TEC-AC-10003095,207.984,2,0.2,36.3972
9111,OFF-EN-10003160,36.4,5,0,17.472
9112,TEC-AC-10001542,22.96,2,0,4.3624
9113,OFF-ST-10003641,315.2,4,0,6.304
9114,OFF-BI-10002432,15.18,3,0,7.1346
9115,TEC-PH-10004094,623.96,5,0.2,38.9975
9116,TEC-PH-10001817,429.6,2,0.4,-93.08
9117,FUR-FU-10002759,31.968,2,0.2,6.3936
9118,FUR-CH-10000309,887.271,3,0.3,-63.3765
9119,OFF-PA-10003673,21.696,4,0.2,7.0512
9120,OFF-LA-10000452,22.05,7,0,10.584
9121,OFF-PA-10000210,99.9,5,0,46.953
9122,OFF-AP-10000358,90.86,7,0,26.3494
9123,OFF-PA-10002137,7.78,1,0,3.501
9124,OFF-BI-10003364,78.759,9,0.7,-57.7566
9125,FUR-FU-10001940,9.552,3,0.6,-3.8208
9126,FUR-FU-10000320,5.344,4,0.6,-2.1376
9127,OFF-AR-10004441,8.28,2,0,3.4776
9128,OFF-ST-10002182,50.136,3,0.2,-11.2806
9129,OFF-BI-10002931,88.074,7,0.7,-58.716
9130,FUR-BO-10004357,301.47,3,0.5,-241.176
9131,OFF-AR-10000475,18.656,2,0.2,1.6324
9132,FUR-FU-10001473,27.46,2,0,9.8856
9133,OFF-AP-10001469,125.13,3,0,36.2877
9134,TEC-PH-10004447,555.96,5,0.2,41.697
9135,OFF-ST-10001469,129.552,3,0.2,-22.6716
9136,OFF-ST-10000060,51.984,1,0.2,-5.1984
9137,OFF-PA-10000807,10.272,3,0.2,3.4668
9138,OFF-BI-10000666,18.336,2,0.7,-12.224
9139,TEC-PH-10002890,180.96,5,0.2,13.572
9140,TEC-AC-10000844,475.944,7,0.2,95.1888
9141,TEC-AC-10002402,159.98,2,0,47.994
9142,TEC-PH-10003988,43.6,4,0,12.208
9143,OFF-BI-10004040,8.288,2,0.2,3.0044
9144,TEC-PH-10004094,1123.128,9,0.2,70.1955
9145,OFF-AP-10000358,64.9,5,0,18.821
9146,OFF-BI-10000138,2.808,3,0.8,-4.4928
9147,TEC-AC-10002926,99.98,2,0,42.9914
9148,OFF-AR-10003477,8.04,6,0,2.7336
9149,OFF-ST-10001526,1564.29,13,0,406.7154
9150,OFF-BI-10001765,138.56,4,0,66.5088
9151,OFF-AP-10004859,65.52,5,0.1,12.376
9152,OFF-AR-10003179,14.576,2,0.2,2.3686
9153,TEC-AC-10002345,23.2,2,0.2,1.45
9154,OFF-AR-10001246,16.464,7,0.2,1.8522
9155,FUR-FU-10004864,19.312,2,0.2,3.1382
9156,OFF-PA-10001804,40.08,6,0,19.2384
9157,OFF-AP-10001271,101.96,2,0,27.5292
9158,OFF-PA-10004353,259.74,13,0,124.6752
9159,TEC-AC-10002473,255.42,9,0,104.7222
9160,OFF-BI-10003314,4.338,3,0.7,-3.0366
9161,OFF-BI-10004465,11.88,5,0.7,-7.92
9162,FUR-BO-10003450,405.86,7,0,32.4688
9163,FUR-CH-10002335,680.01,3,0,176.8026
9164,TEC-AC-10003433,2.376,3,0.2,0.7425
9165,OFF-AP-10003849,143.128,2,0.8,-393.602
9166,TEC-MA-10000984,4476.8,4,0.2,503.64
9167,OFF-PA-10000418,104.85,1,0,50.328
9168,OFF-AP-10001242,241.44,3,0,72.432
9169,OFF-PA-10001954,319.76,14,0,147.0896
9170,OFF-PA-10001954,45.68,2,0,21.0128
9171,FUR-FU-10000448,31.96,2,0,1.598
9172,OFF-PA-10001357,47.9,1,0,22.992
9173,OFF-ST-10002292,1112.94,3,0,222.588
9174,OFF-EN-10001219,22.92,3,0,11.2308
9175,TEC-PH-10002564,71.976,3,0.2,8.997
9176,OFF-PA-10001639,19.44,3,0,9.3312
9177,OFF-BI-10001153,31.086,3,0.7,-20.724
9178,TEC-PH-10003356,13.98,2,0,3.9144
9179,OFF-AR-10001725,23.65,1,0,6.149
9180,TEC-PH-10002415,707.88,3,0.2,44.2425
9181,OFF-BI-10003355,11.952,3,0.2,4.1832
9182,OFF-BI-10000216,31.128,3,0.2,11.673
9183,TEC-AC-10004803,55.76,4,0,7.8064
9184,OFF-PA-10001970,24.56,2,0,11.5432
9185,FUR-FU-10004848,51.75,1,0,15.525
9186,FUR-CH-10002317,207.184,1,0.2,25.898
9187,OFF-AP-10002534,1473.1,5,0,412.468
9188,OFF-SU-10001935,3.488,2,0.2,-0.6976
9189,TEC-AC-10000290,21.728,4,0.2,3.8024
9190,OFF-ST-10002574,663.072,6,0.2,-165.768
9191,OFF-BI-10004519,99.588,2,0.7,-82.99
9192,OFF-PA-10003625,49.568,2,0.2,15.49
9193,OFF-BI-10001524,29.372,7,0.8,-46.9952
9194,TEC-PH-10002200,344.704,2,0.2,38.7792
9195,OFF-SU-10001664,47.992,7,0.2,3.5994
9196,TEC-AC-10002550,102.24,4,0.2,-16.614
9197,OFF-PA-10004353,39.96,2,0,19.1808
9198,TEC-PH-10001817,1432,5,0.2,125.3
9199,OFF-SU-10004737,41.04,6,0,11.0808
9200,FUR-CH-10002320,256.784,1,0.2,32.098
9201,FUR-BO-10001337,120.98,1,0,12.098
9202,OFF-BI-10004584,315.98,1,0,148.5106
9203,OFF-BI-10004817,28.752,3,0.2,10.0632
9204,OFF-AR-10004602,114.95,5,0,32.186
9205,OFF-AR-10001149,23.04,8,0,6.912
9206,OFF-AR-10004817,15.48,3,0,4.4892
