Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID
7355,CA-2017-154102,02/06/2017,2/13/2017,Standard Class,SN-20560,OFF-PA-10001593
7356,CA-2015-139780,12/31/2015,01/02/2016,Second Class,AH-10690,OFF-BI-10004139
7357,CA-2016-114748,10/09/2016,10/14/2016,Standard Class,MZ-17335,OFF-AR-10001315
7358,CA-2016-114748,10/09/2016,10/14/2016,Standard Class,MZ-17335,FUR-FU-10001488
7359,US-2014-115189,12/30/2014,01/03/2015,Second Class,AR-10345,TEC-PH-10002170
7360,US-2014-115189,12/30/2014,01/03/2015,Second Class,AR-10345,FUR-TA-10004575
7361,CA-2016-163594,04/12/2016,4/14/2016,First Class,JF-15295,OFF-PA-10000809
7362,CA-2016-163594,04/12/2016,4/14/2016,First Class,JF-15295,FUR-CH-10000225
7363,CA-2016-163594,04/12/2016,4/14/2016,First Class,JF-15295,OFF-BI-10003707
7364,CA-2016-127243,11/28/2016,12/04/2016,Standard Class,DS-13180,TEC-PH-10004539
7365,CA-2016-127243,11/28/2016,12/04/2016,Standard Class,DS-13180,OFF-FA-10004076
7366,CA-2016-127243,11/28/2016,12/04/2016,Standard Class,DS-13180,OFF-BI-10003166
7367,CA-2016-127243,11/28/2016,12/04/2016,Standard Class,DS-13180,OFF-ST-10002301
7368,CA-2016-127243,11/28/2016,12/04/2016,Standard Class,DS-13180,FUR-CH-10002647
7369,CA-2017-161851,4/15/2017,4/17/2017,First Class,BP-11095,OFF-BI-10004654
7370,CA-2015-110345,03/09/2015,03/11/2015,Second Class,TG-21310,OFF-LA-10001175
7371,CA-2014-107769,10/28/2014,11/01/2014,Standard Class,BT-11395,TEC-PH-10001336
7372,US-2017-123862,01/07/2017,01/09/2017,Second Class,JF-15190,OFF-ST-10000760
7373,US-2017-123862,01/07/2017,01/09/2017,Second Class,JF-15190,OFF-ST-10002301
7374,US-2017-123862,01/07/2017,01/09/2017,Second Class,JF-15190,OFF-SU-10004884
7375,US-2017-123862,01/07/2017,01/09/2017,Second Class,JF-15190,OFF-FA-10003112
7376,CA-2017-100580,8/13/2017,8/20/2017,Standard Class,MK-17905,OFF-BI-10000069
7377,US-2017-145597,11/02/2017,11/05/2017,First Class,GG-14650,OFF-AR-10001958
7378,CA-2014-132787,9/19/2014,9/23/2014,Standard Class,MC-18130,OFF-ST-10001321
7379,CA-2015-136224,5/31/2015,5/31/2015,Same Day,ML-18265,OFF-AR-10003504
7380,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-ST-10000419
7381,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-LA-10004559
7382,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,TEC-PH-10001644
7383,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-SU-10004782
7384,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-PA-10002250
7385,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-AP-10001394
7386,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-PA-10001838
7387,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-ST-10004340
7388,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,FUR-FU-10003664
7389,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,TEC-PH-10004897
7390,CA-2017-108035,11/29/2017,12/03/2017,Standard Class,TT-21070,FUR-CH-10000454
7391,CA-2017-108035,11/29/2017,12/03/2017,Standard Class,TT-21070,FUR-FU-10004017
7392,CA-2017-160031,12/04/2017,12/07/2017,Second Class,LT-16765,OFF-PA-10000241
7393,CA-2017-147844,05/02/2017,05/06/2017,Standard Class,DD-13570,OFF-PA-10003016
7394,CA-2017-147844,05/02/2017,05/06/2017,Standard Class,DD-13570,OFF-AR-10001615
7395,CA-2017-147844,05/02/2017,05/06/2017,Standard Class,DD-13570,OFF-PA-10002713
7396,CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,FUR-TA-10002958
7397,CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,FUR-CH-10003746
7398,CA-2014-141649,9/30/2014,9/30/2014,Same Day,DM-12955,OFF-AP-10003217
7399,CA-2014-124807,07/12/2014,7/15/2014,Second Class,ME-17725,OFF-PA-10001526
7400,CA-2014-124807,07/12/2014,7/15/2014,Second Class,ME-17725,TEC-AC-10002857
7401,CA-2016-110009,09/08/2016,9/13/2016,Standard Class,TR-21325,FUR-FU-10003039
7402,CA-2016-110009,09/08/2016,9/13/2016,Standard Class,TR-21325,OFF-PA-10002615
7403,CA-2017-168172,08/06/2017,08/10/2017,Standard Class,SH-20395,OFF-SU-10002573
7404,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-BO-10004015
7405,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-FU-10001979
7406,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-CH-10003833
7407,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-CH-10004495
7408,CA-2017-152079,1/20/2017,1/21/2017,First Class,ML-17410,OFF-LA-10001613
7409,CA-2016-129728,5/30/2016,06/06/2016,Standard Class,JG-15310,FUR-FU-10003247
7410,CA-2014-121769,04/08/2014,04/12/2014,Standard Class,JS-15880,FUR-TA-10004442
7411,CA-2014-103058,7/23/2014,7/24/2014,First Class,AG-10270,TEC-AC-10001314
7412,CA-2017-121125,5/30/2017,06/03/2017,Standard Class,MG-17890,TEC-PH-10001619
7413,CA-2017-121125,5/30/2017,06/03/2017,Standard Class,MG-17890,TEC-AC-10002323
7414,CA-2017-121125,5/30/2017,06/03/2017,Standard Class,MG-17890,FUR-FU-10000820
7415,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,FUR-CH-10004287
7416,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,TEC-AC-10000474
7417,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,TEC-PH-10001494
7418,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-PA-10004996
7419,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-BI-10004318
7420,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-ST-10002574
7421,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-BI-10002353
7422,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-ST-10003641
7423,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,TEC-MA-10001148
7424,CA-2017-135069,04/10/2017,4/14/2017,Standard Class,BS-11755,OFF-AP-10000026
7425,CA-2017-135069,04/10/2017,4/14/2017,Standard Class,BS-11755,FUR-FU-10003878
7426,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,FUR-CH-10001146
7427,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,FUR-FU-10003919
7428,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,OFF-BI-10000605
7429,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,OFF-BI-10000309
7430,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,OFF-PA-10003349
7431,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,OFF-PA-10003063
7432,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,OFF-AP-10003971
7433,CA-2014-161249,08/09/2014,8/13/2014,Standard Class,RD-19720,OFF-FA-10004838
7434,CA-2014-161249,08/09/2014,8/13/2014,Standard Class,RD-19720,OFF-BI-10001097
7435,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,OFF-BI-10000605
7436,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,OFF-BI-10003314
7437,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,OFF-AR-10002067
7438,CA-2014-165568,2/15/2014,2/19/2014,Standard Class,BF-11020,OFF-BI-10001031
7439,CA-2015-145457,3/24/2015,3/27/2015,Second Class,CP-12085,FUR-FU-10003832
7440,US-2017-163657,09/02/2017,09/06/2017,Standard Class,JL-15235,OFF-BI-10000138
7441,US-2017-163657,09/02/2017,09/06/2017,Standard Class,JL-15235,FUR-TA-10004607
7442,CA-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,OFF-LA-10003148
7443,CA-2014-109932,12/09/2014,12/11/2014,First Class,VP-21760,OFF-PA-10001804
7444,CA-2014-109932,12/09/2014,12/11/2014,First Class,VP-21760,OFF-ST-10000036
7445,CA-2017-127474,02/03/2017,02/07/2017,Second Class,RD-19810,OFF-PA-10001166
7446,CA-2017-127474,02/03/2017,02/07/2017,Second Class,RD-19810,OFF-PA-10001033
7447,CA-2017-127474,02/03/2017,02/07/2017,Second Class,RD-19810,FUR-FU-10004597
7448,CA-2017-127474,02/03/2017,02/07/2017,Second Class,RD-19810,OFF-PA-10000418
7449,CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,FUR-FU-10004090
7450,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,OFF-AR-10000390
7451,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,FUR-CH-10003774
7452,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,OFF-BI-10002412
7453,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,TEC-PH-10002415
7454,CA-2017-134796,6/25/2017,07/01/2017,Standard Class,FM-14380,TEC-PH-10003505
7455,CA-2016-137743,7/30/2016,08/04/2016,Standard Class,KH-16360,OFF-LA-10003663
7456,CA-2016-137743,7/30/2016,08/04/2016,Standard Class,KH-16360,OFF-ST-10001780
7457,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,TEC-PH-10002033
7458,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,OFF-BI-10001036
7459,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,FUR-FU-10001468
7460,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,FUR-BO-10001519
7461,US-2015-136987,04/11/2015,4/14/2015,Second Class,AR-10540,TEC-CO-10001943
7462,US-2015-136987,04/11/2015,4/14/2015,Second Class,AR-10540,OFF-PA-10003127
7463,CA-2015-138485,2/27/2015,03/01/2015,Second Class,NP-18670,TEC-AC-10002076
7464,CA-2016-103709,09/08/2016,9/15/2016,Standard Class,LP-17095,OFF-AR-10003338
7465,CA-2016-103709,09/08/2016,9/15/2016,Standard Class,LP-17095,OFF-PA-10004610
7466,CA-2016-103709,09/08/2016,9/15/2016,Standard Class,LP-17095,OFF-ST-10001272
7467,CA-2016-138282,5/19/2016,5/23/2016,Standard Class,AH-10690,OFF-AP-10001366
7468,CA-2017-148985,11/11/2017,11/15/2017,Second Class,TB-21190,FUR-FU-10001424
7469,CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,OFF-PA-10000349
7470,CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,FUR-FU-10002456
7471,CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,OFF-BI-10002609
7472,CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,OFF-ST-10001522
7473,CA-2016-139997,07/01/2016,07/03/2016,First Class,EM-14140,TEC-CO-10000971
7474,CA-2016-109652,04/10/2016,4/15/2016,Standard Class,QJ-19255,OFF-AR-10000034
7475,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,FUR-CH-10004063
7476,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,OFF-BI-10004632
7477,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,OFF-AR-10001662
7478,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,TEC-PH-10004977
7479,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,TEC-PH-10004539
7480,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,OFF-FA-10001883
7481,CA-2014-167199,01/06/2014,01/10/2014,Standard Class,ME-17320,OFF-PA-10000955
7482,CA-2016-124583,09/01/2016,09/03/2016,Second Class,LB-16795,OFF-EN-10002500
7483,CA-2014-113964,9/23/2014,9/30/2014,Standard Class,JP-16135,OFF-BI-10004654
7484,CA-2014-129938,12/15/2014,12/17/2014,Second Class,EB-13705,FUR-CH-10003774
7485,CA-2017-135111,12/28/2017,01/02/2018,Standard Class,CS-12400,OFF-AR-10004707
7486,CA-2017-135111,12/28/2017,01/02/2018,Standard Class,CS-12400,OFF-BI-10004040
7487,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,OFF-PA-10001184
7488,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,TEC-AC-10004145
7489,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,FUR-TA-10003473
7490,CA-2017-157196,11/05/2017,11/09/2017,Standard Class,AA-10645,OFF-PA-10003172
7491,CA-2015-108672,09/10/2015,9/16/2015,Standard Class,FA-14230,FUR-FU-10003799
7492,US-2017-118598,11/16/2017,11/16/2017,Same Day,CM-12190,TEC-PH-10002583
7493,US-2017-160836,09/11/2017,9/16/2017,Standard Class,CC-12475,OFF-PA-10004239
7494,US-2017-160836,09/11/2017,9/16/2017,Standard Class,CC-12475,FUR-TA-10002855
7495,US-2017-160836,09/11/2017,9/16/2017,Standard Class,CC-12475,OFF-AP-10001626
7496,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,OFF-BI-10004022
7497,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,FUR-FU-10003601
7498,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,OFF-FA-10000490
7499,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,OFF-AR-10004042
7500,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,FUR-FU-10002960
7501,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,TEC-AC-10000991
7502,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,TEC-PH-10004977
7503,US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,OFF-AR-10000817
7504,US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,TEC-PH-10002447
7505,CA-2016-158043,1/31/2016,02/04/2016,Second Class,JK-15325,OFF-EN-10003134
7506,US-2017-106579,06/08/2017,6/13/2017,Standard Class,BW-11200,OFF-BI-10000309
7507,CA-2014-115889,11/02/2014,11/06/2014,Standard Class,SH-20395,TEC-PH-10001615
7508,CA-2014-115889,11/02/2014,11/06/2014,Standard Class,SH-20395,OFF-ST-10003208
7509,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-PA-10000605
7510,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,TEC-PH-10000560
7511,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-ST-10003455
7512,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,FUR-FU-10002937
7513,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-ST-10001837
7514,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-AR-10004757
7515,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,OFF-BI-10004236
7516,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,OFF-AP-10000159
7517,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,OFF-BI-10003274
7518,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,TEC-AC-10001013
7519,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,OFF-ST-10004963
7520,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,OFF-LA-10004409
7521,US-2017-167920,12/09/2017,12/12/2017,Second Class,JL-15835,TEC-CO-10001046
7522,CA-2016-162383,09/05/2016,09/11/2016,Standard Class,MD-17350,OFF-BI-10002824
7523,CA-2016-162383,09/05/2016,09/11/2016,Standard Class,MD-17350,OFF-BI-10001757
7524,CA-2016-162383,09/05/2016,09/11/2016,Standard Class,MD-17350,FUR-CH-10004477
7525,CA-2014-125731,09/10/2014,9/16/2014,Standard Class,CL-12565,OFF-EN-10003072
7526,CA-2014-125731,09/10/2014,9/16/2014,Standard Class,CL-12565,FUR-CH-10003973
7527,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,OFF-EN-10001028
7528,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,FUR-FU-10003829
7529,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,OFF-PA-10002245
7530,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,OFF-BI-10002215
7531,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,OFF-BI-10003925
7532,CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,FUR-FU-10002298
7533,CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,FUR-CH-10004853
7534,US-2017-134642,2/25/2017,03/01/2017,Standard Class,SW-20245,FUR-CH-10002880
7535,US-2017-134642,2/25/2017,03/01/2017,Standard Class,SW-20245,FUR-BO-10004709
7536,US-2017-160143,3/31/2017,04/07/2017,Standard Class,HG-14965,OFF-SU-10004231
7537,CA-2017-103415,12/03/2017,12/08/2017,Standard Class,MV-17485,FUR-FU-10000820
7538,CA-2016-106460,2/19/2016,2/22/2016,Second Class,GT-14710,OFF-PA-10001736
7539,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,OFF-ST-10003306
7540,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,OFF-BI-10003707
7541,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,FUR-BO-10003546
7542,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,TEC-PH-10000213
7543,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,FUR-FU-10001488
7544,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,TEC-PH-10004833
7545,US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,FUR-CH-10002335
7546,CA-2014-103492,10/10/2014,10/15/2014,Standard Class,CM-12715,TEC-PH-10001128
7547,CA-2014-103492,10/10/2014,10/15/2014,Standard Class,CM-12715,TEC-PH-10004667
7548,CA-2014-103492,10/10/2014,10/15/2014,Standard Class,CM-12715,OFF-BI-10004817
7549,CA-2014-103492,10/10/2014,10/15/2014,Standard Class,CM-12715,OFF-BI-10004140
7550,CA-2016-136595,09/05/2016,09/07/2016,First Class,EM-13825,FUR-FU-10004671
7551,CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,OFF-EN-10002592
7552,CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,TEC-PH-10004447
7553,CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,OFF-BI-10003669
7554,CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,OFF-PA-10000223
7555,CA-2014-114181,05/10/2014,5/14/2014,Second Class,AF-10885,FUR-BO-10004467
7556,CA-2014-114181,05/10/2014,5/14/2014,Second Class,AF-10885,OFF-AR-10000716
7557,CA-2017-159506,11/27/2017,12/02/2017,Standard Class,JR-16210,OFF-PA-10003641
7558,CA-2017-159506,11/27/2017,12/02/2017,Standard Class,JR-16210,OFF-BI-10004519
7559,US-2014-137155,11/01/2014,11/05/2014,Standard Class,DL-12925,OFF-AP-10002518
7560,US-2014-137155,11/01/2014,11/05/2014,Standard Class,DL-12925,OFF-PA-10000806
7561,US-2014-137155,11/01/2014,11/05/2014,Standard Class,DL-12925,FUR-FU-10003142
7562,CA-2016-105746,12/30/2016,01/01/2017,First Class,BD-11605,FUR-CH-10000454
7563,US-2016-104815,09/03/2016,09/07/2016,Standard Class,RB-19570,FUR-BO-10003894
7564,CA-2017-157672,10/05/2017,10/07/2017,First Class,RB-19795,TEC-AC-10001714
7565,US-2016-166660,1/30/2016,02/01/2016,Second Class,TB-21250,FUR-CH-10001190
7566,US-2016-166660,1/30/2016,02/01/2016,Second Class,TB-21250,FUR-BO-10000468
7567,CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,TEC-AC-10001998
7568,CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,OFF-PA-10001534
7569,CA-2014-133830,12/05/2014,12/10/2014,Standard Class,RL-19615,OFF-AR-10003045
7570,CA-2014-133830,12/05/2014,12/10/2014,Standard Class,RL-19615,OFF-PA-10001363
7571,CA-2014-133830,12/05/2014,12/10/2014,Standard Class,RL-19615,OFF-FA-10002280
7572,CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,OFF-ST-10003479
7573,CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,FUR-TA-10004607
7574,CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,OFF-AR-10001022
7575,CA-2015-129532,12/08/2015,12/12/2015,Standard Class,YS-21880,OFF-ST-10004186
7576,CA-2015-129532,12/08/2015,12/12/2015,Standard Class,YS-21880,TEC-AC-10000865
7577,CA-2014-134726,11/02/2014,11/07/2014,Second Class,SW-20755,TEC-AC-10000023
7578,CA-2014-134726,11/02/2014,11/07/2014,Second Class,SW-20755,TEC-PH-10001750
7579,CA-2016-138597,12/18/2016,12/21/2016,First Class,PN-18775,FUR-CH-10004997
7580,CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,OFF-AP-10000275
7581,CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,OFF-AR-10004999
7582,CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,OFF-ST-10003816
7583,CA-2015-142734,4/16/2015,4/21/2015,Standard Class,DM-13345,FUR-CH-10003968
7584,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,TEC-PH-10000730
7585,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,OFF-LA-10004409
7586,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,OFF-PA-10000675
7587,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,OFF-AR-10001573
7588,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,OFF-BI-10001597
7589,CA-2017-122945,11/16/2017,11/22/2017,Standard Class,MB-18085,FUR-FU-10001196
7590,CA-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,OFF-AR-10004602
7591,CA-2016-158778,09/05/2016,09/09/2016,Standard Class,DB-13210,FUR-FU-10000260
7592,CA-2016-158778,09/05/2016,09/09/2016,Standard Class,DB-13210,FUR-CH-10001146
7593,CA-2016-158778,09/05/2016,09/09/2016,Standard Class,DB-13210,OFF-AR-10000896
7594,CA-2016-158778,09/05/2016,09/09/2016,Standard Class,DB-13210,FUR-CH-10000309
7595,CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,OFF-BI-10001989
7596,CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,OFF-BI-10001036
7597,CA-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,TEC-PH-10002103
7598,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,OFF-AR-10001473
7599,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,OFF-AR-10000411
7600,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,OFF-PA-10000246
7601,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,TEC-MA-10004086
7602,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,OFF-PA-10003039
7603,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,TEC-AC-10004633
7604,CA-2016-152520,07/08/2016,07/12/2016,Standard Class,TH-21115,OFF-PA-10000289
7605,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,FUR-FU-10003247
7606,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,FUR-FU-10002191
7607,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,OFF-ST-10001496
7608,CA-2017-121195,12/24/2017,12/27/2017,First Class,NS-18505,OFF-ST-10000585
7609,CA-2017-163209,05/03/2017,05/07/2017,Standard Class,MK-18160,OFF-PA-10001166
7610,CA-2017-163209,05/03/2017,05/07/2017,Standard Class,MK-18160,OFF-AR-10003651
7611,CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,OFF-PA-10001800
7612,US-2015-130491,02/08/2015,02/11/2015,First Class,BH-11710,OFF-PA-10000791
7613,US-2015-130491,02/08/2015,02/11/2015,First Class,BH-11710,OFF-FA-10000134
7614,US-2015-130491,02/08/2015,02/11/2015,First Class,BH-11710,OFF-AR-10001149
7615,CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,FUR-FU-10000010
7616,CA-2014-148425,11/30/2014,12/04/2014,Standard Class,RF-19345,OFF-BI-10000201
7617,CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,OFF-PA-10001776
7618,CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,OFF-BI-10003656
7619,CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,FUR-TA-10001539
7620,CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,TEC-PH-10004100
7621,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,TEC-PH-10001580
7622,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,FUR-CH-10002335
7623,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,OFF-AR-10004707
7624,CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,OFF-AP-10000576
7625,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,OFF-AP-10001394
7626,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,FUR-FU-10003724
7627,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,OFF-AP-10002867
7628,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,TEC-AC-10002718
7629,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,OFF-LA-10003121
7630,CA-2014-162089,3/30/2014,04/01/2014,First Class,MP-17470,OFF-EN-10002230
7631,CA-2014-162089,3/30/2014,04/01/2014,First Class,MP-17470,TEC-PH-10001819
7632,CA-2014-162089,3/30/2014,04/01/2014,First Class,MP-17470,FUR-CH-10002304
7633,US-2017-158526,12/29/2017,01/01/2018,Second Class,KH-16360,FUR-CH-10002602
7634,US-2017-158526,12/29/2017,01/01/2018,Second Class,KH-16360,OFF-BI-10002414
7635,US-2017-158526,12/29/2017,01/01/2018,Second Class,KH-16360,OFF-AR-10003696
7636,US-2017-158526,12/29/2017,01/01/2018,Second Class,KH-16360,FUR-CH-10004495
7637,US-2017-158526,12/29/2017,01/01/2018,Second Class,KH-16360,FUR-CH-10001270
7638,CA-2017-104885,03/02/2017,03/08/2017,Standard Class,DB-13555,OFF-AR-10001615
7639,CA-2017-104885,03/02/2017,03/08/2017,Standard Class,DB-13555,OFF-EN-10003286
7640,CA-2017-104885,03/02/2017,03/08/2017,Standard Class,DB-13555,FUR-BO-10003660
7641,CA-2017-104885,03/02/2017,03/08/2017,Standard Class,DB-13555,OFF-PA-10002764
7642,US-2016-157490,10/06/2016,10/07/2016,First Class,LB-16795,TEC-MA-10001695
7643,US-2016-157490,10/06/2016,10/07/2016,First Class,LB-16795,OFF-BI-10002824
